text,label
"in the end , the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose tinted glasses",neg
one of the best movies of the year,pos
not exactly the bees knees,neg
a stylish thriller,pos
"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards",pos
"in its best moments , resembles a bad high school production of grease , without benefit of song",neg
true tale of courage and complicity at auschwitz is a harrowing drama that tries to tell of the unspeakable,pos
"who is this movie for \? not kids , who do n't need the lesson in repugnance it 's also not smart or barbed enough for older viewers not everyone thinks poo poo jokes are 'edgy '",neg
"forced , familiar and thoroughly condescending",neg
director david jacobson gives dahmer a consideration that the murderer never game his victims,pos
"'punch drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in '",neg
is office work really as alienating as 'bartleby' so effectively makes it \?,pos
"an incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks",pos
moving and vibrant,pos
more likely to have you scratching your head than hiding under your seat,neg
"the screenplay , co written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing",neg
there 's lots of cool stuff packed into espn 's ultimate x,pos
"an action thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat",pos
this sci fi techno sex thriller starts out bizarre and just keeps getting weirder,pos
"this one is definitely one to skip , even for horror movie fanatics",neg
an encouraging effort from mccrudden,neg
avary 's film never quite emerges from the shadow of ellis' book,neg
"steers , in his feature film debut , has created a brilliant motion picture",pos
"writer director walter hill and co writer david giler try to create characters out of the obvious cliches , but wind up using them as punching bags",neg
it grabs you in the dark and shakes you vigorously for its duration,pos
"at a brief 42 minutes , we need more x and less blab",neg
"a passable romantic comedy , in need of another couple of passes through the word processor",neg
a well acted movie that simply does n't gel,neg
this is n't a friday worth waiting for,neg
"poor editing , bad bluescreen , and ultra cheesy dialogue highlight the radical action",neg
os universos de chuck barris e charlie kaufman s o complementares e igualmente fascinantes,pos
"unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making",neg
a dashing and absorbing outing with one of france 's most inventive directors,pos
"not the great american comedy , but if you liked the previous movies in the series , you 'll have a good time with this one too",neg
"an ambitious , guilt suffused melodrama crippled by poor casting",neg
the son 's room is a triumph of gentility that earns its moments of pathos,pos
"it 's the cinematic equivalent of a good page turner , and even if it 's nonsense , its claws dig surprisingly deep",pos
"a coda in every sense , the pinochet case splits time between a minute by minute account of the british court 's extradition chess game and the regime 's talking head survivors",pos
the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this i assume the director has pictures of them cavorting in ladies' underwear,neg
"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment",neg
"the movie 's gloomy atmosphere is fascinating , though , even if the movie itself does n't stand a ghost of a chance",neg
"flawed , but worth seeing for ambrose 's performance",pos
amazingly lame,neg
"with lines that feel like long soliloquies even as they are being framed in conversation max is static , stilted",neg
"a frantic search for laughs , with a hit to miss ratio that does n't exactly favour the audience",neg
this seductive tease of a thriller gets the job done it 's a scorcher,pos
"though her fans will assuredly have their funny bones tickled , others will find their humor seeking dollars best spent elsewhere",neg
"a resonant tale of racism , revenge and retribution",pos
"no dia em que aceitou dirigir esta continua o , harold ramis deve ter sa do da cama com o p esquerdo e aqueles que decidiram assistir a este filme tamb m",neg
the cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters,neg
manages to be wholesome and subversive at the same time,pos
"a buoyant romantic comedy about friendship , love , and the truth that we 're all in this together",pos
you see robert de niro singing and dancing to west side story show tunes choose your reaction a \) that sure is funny ! b \) that sure is pathetic !,neg
what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera 's attention to detail,pos
"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats",pos
"like showgirls and glitter , the most entertaining moments here are unintentional",neg
"an erotic thriller that 's neither too erotic nor very thrilling , either",neg
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite,neg
i ca n't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops,neg
"not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching",pos
"i spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations it 's as flat as an open can of pop left sitting in the sun",neg
the title trapped turns out to be a pretty fair description of how you feel while you 're watching this ultra manipulative thriller,neg
"there 's tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate",pos
hard to resist,pos
"it does n't help that the director and cinematographer stephen kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel",neg
"gaunt , silver haired and leonine , harris brings a tragic dimension and savage full bodied wit and cunning to the aging sandeman",pos
"girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy",neg
"cheap , vulgar dialogue and a plot that crawls along at a snail 's pace",neg
"claire is a terrific role for someone like judd , who really ought to be playing villains",pos
"maybe it 's the star power of the cast or the redundant messages , but something aboul full frontal seems , well , contrived",neg
a movie that will wear you out and make you misty even when you do n't want to be,pos
this is the first film i 've ever seen that had no obvious directing involved,neg
every conceivable mistake a director could make in filming opera has been perpetrated here,neg
"a comprehensive and provocative film one that pushes the boundaries of biography , and challenges its audience",pos
the film 's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature nurture argument in regards to homosexuality,pos
"moore 's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that 's still very much playing itself out",pos
it appears as if even the filmmakers did n't know what kind of movie they were making,neg
"watching junk like this induces a kind of abstract guilt , as if you were paying dues for good books unread , fine music never heard",neg
attempts by this ensemble film to impart a message are so heavy handed that they instead pummel the audience,neg
"may not have generated many sparks , but with his affection for astoria and its people he has given his tale a warm glow",pos
"meyjes 's movie , like max rothman 's future , does not work",neg
"the makers have forsaken the entertaining elements of the original and , instead , rehash old jokes and leave any life at the doorstep i like frank the pug , though",neg
"vera has created a provocative , absorbing drama that reveals the curse of a self hatred instilled by rigid social mores",pos
"rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the na f 's encounter with the world",neg
"though the story is hackneyed , the characters have a freshness and modesty that transcends their predicament",pos
"little more than a stylish exercise in revisionism whose point is no doubt true , but serves as a rather thin moral to such a knowing fable",neg
"fincher takes no apparent joy in making movies , and he gives none to the audience",neg
"this new time machine is hardly perfect yet it proves surprisingly serviceable even at its worst , it 's not half bad",pos
the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon,pos
"below may not mark mr twohy 's emergence into the mainstream , but his promise remains undiminished",pos
cremaster 3 is at once a tough pill to swallow and a minor miracle of self expression,pos
noyce 's film is contemplative and mournfully reflective,pos
"i stopped thinking about how good it all was , and started doing nothing but reacting to it feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights",pos
"the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them",neg
the trappings of i spy are so familiar you might as well be watching a rerun,neg
a charming but slight comedy,pos
like being trapped at a perpetual frat party how can something so gross be so boring \?,neg
"schweiger is talented and terribly charismatic , qualities essential to both movie stars and social anarchists",pos
"eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot",neg
done in mostly by a weak script that ca n't support the epic treatment,neg
warmed over tarantino by way of wannabe elmore leonard,neg
allen 's best works understand why snobbery is a better satiric target than middle america diversions could ever be,neg
it 's refreshing to see a girl power movie that does n't feel it has to prove anything,pos
"k 19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia",pos
"god is great , the movie 's not",neg
"once the true impact of the day unfolds , the power of this movie is undeniable",pos
"none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you \?",pos
"with few respites , marshall keeps the energy humming , and his edits , unlike those in moulin rouge , are crisp and purposeful without overdoing it",pos
"the characters seem one dimensional , and the film is superficial and will probably be of interest primarily to its target audience",neg
works better in the conception than it does in the execution winds up seeming just a little too clever,neg
a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them,pos
"the plot grows thin soon , and you find yourself praying for a quick resolution",neg
"not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time",pos
"it may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate",pos
what sets this romantic comedy apart from most hollywood romantic comedies is its low key way of tackling what seems like done to death material,pos
this is pretty dicey material but some unexpected zigs and zags help,pos
a strong piece of work,pos
"ah , the travails of metropolitan life ! alas , another breathless movie about same !",neg
there 's something about a marching band that gets me where i live,pos
the premise is overshadowed by the uberviolence of the clericks as this becomes just another kung fu sci fi movie with silly action sequences,neg
as plain and pedestrian as catsup,neg
"it wants to be thought of as a subversive little indie film , but it has all the qualities of a modern situation comedy",neg
alternates between deadpan comedy and heartbreaking loneliness and is n't afraid to provoke introspection in both its characters and its audience,pos
"'men in black ii creates a new threat for the mib , but recycles the same premise",neg
"matthew mcconaughey tries , and fails , to control the screen with swaggering machismo and over the top lunacy",neg
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining",neg
"this is not chabrol 's best , but even his lesser works outshine the best some directors can offer",pos
mocking kung fu pictures when they were a staple of exploitation theater programming was witty mocking them now is an exercise in pointlessness,neg
tv skit com material fervently deposited on the big screen,neg
exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza,pos
a movie that tries to fuse the two 'woods' but winds up a bolly holly masala mess,neg
that the film opens with maggots crawling on a dead dog is not an out of place metaphor,pos
a pretentious mess,neg
"as a director , eastwood is off his game there 's no real sense of suspense , and none of the plot 'surprises' are really surprising",neg
"we started to wonder if some unpaid intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac like script machine",neg
"a depressingly retrograde , 'post feminist' romantic comedy that takes an astonishingly condescending attitude toward women",neg
"skip this dreck , rent animal house and go back to the source",neg
"it 's a beautiful film , full of elaborate and twisted characters and it 's also pretty funny",pos
in comparison to his earlier films it seems a disappointingly thin slice of lower class london life despite the title amounts to surprisingly little,neg
"it 's tough , astringent , darkly funny and well , it 's also generic , untidy , condescending and mild of impact rather than stunning",neg
one of the very best movies ever made about the life of moviemaking,pos
"most new movies have a bright sheen some , like ballistic , arrive stillborn looking like the beaten , well worn video box cover of seven years into the future",neg
"however clever nelson has been in providing variation within the confines of her structure and staging , the question remains whether this should , indeed , have been presented as a theatrical release",neg
even accepting this in the right frame of mind can only provide it with so much leniency,neg
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone",pos
"it 's a piece of handiwork that shows its indie tatters and self conscious seams in places , but has some quietly moving moments and an intelligent subtlety",pos
brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day,pos
"the whole affair , true story or not , feels incredibly hokey it comes off like a hallmark commercial",neg
"in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight",pos
"despite apparent motives to the contrary , it ends up being , like seinfeld 's revered tv show , about pretty much nothing",neg
the two leads chomp considerably more scenery with their acting than fire breathing monsters barbecue with their breath,pos
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg 's the prince of egypt from 1998",neg
"for all its shoot outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs spy film the sum of all fears , starring ben affleck , seem downright hitchcockian",neg
"despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that 'zany' does n't necessarily mean 'funny '",neg
"it 's the kind of movie that ends up festooning u s art house screens for no reason other than the fact that it 's in french \( well , mostly \) with english subtitles and is magically 'significant' because of that",neg
hayek is stunning as frida and a star making project,pos
what starts off as a potentially incredibly twisting mystery becomes simply a monster chase film,neg
"the story is lacking any real emotional impact , and the plot is both contrived and cliched",neg
"interesting , but not compelling",neg
"the film 's constant mood of melancholy and its unhurried narrative are masterfully controlled but in trying to capture the novel 's deeper intimate resonances , the film has ironically distanced us from the characters",pos
"davis is funny , charming and quirky in her feature film acting debut as amy",pos
"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip non synching , but otherwise the production is suitably elegant",pos
a decent enough nail biter that stands a good chance of being the big hit franklin needs to stay afloat in hollywood,pos
"scores no points for originality , wit , or intelligence it 's a cookie cutter movie , a cut and paste job",neg
"ca n't kick about the assembled talent and the russos show genuine promise as comic filmmakers still , this thing feels flimsy and ephemeral",neg
"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper thin characterizations and facile situations",neg
with spy kids 2 the island of lost dreams writer director producer robert rodriguez has cobbled together a film that feels like a sugar high gone awry,neg
"potty mouthed enough for pg 13 , yet not as hilariously raunchy as south park , this strangely schizo cartoon seems suited neither to kids or adults",neg
"niccol the filmmaker merges his collaborators' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to the press",pos
a rather average action film that benefits from several funny moments supplied by epps,neg
there are just too many characters saying too many clever things and getting into too many pointless situations where 's the movie here \?,neg
perhaps even the slc high command found writer director mitch davis 's wall of kitsch hard going,neg
"it 's neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy , but it has its moments",neg
"even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary 's failure to construct a story with even a trace of dramatic interest",neg
"ryosuke has created a wry , winning , if languidly paced , meditation on the meaning and value of family",pos
"well intentioned though it may be , its soap opera morality tales have the antiseptic , preprogrammed feel of an after school special",neg
'rare birds' tries to force its quirkiness upon the audience,neg
a decidedly mixed bag,neg
"it 's all about anakin and the lustrous polished visuals rich in color and creativity and , of course , special effect",pos
"it 's a boring movie about a boring man , made watchable by a bravura performance from a consummate actor incapable of being boring",neg
"it might not be 1970s animation , but everything else about it is straight from the saturday morning cartoons a retread story , bad writing , and the same old silliness",neg
do n't expect any surprises in this checklist of teamwork cliches,pos
`hey arnold ! ' has some visual wit but little imagination elsewhere,neg
the lousy lead performances keep the movie from ever reaching the comic heights it obviously desired,neg
sometimes smart but more often sophomoric,neg
it is not a mass market entertainment but an uncompromising attempt by one artist to think about another,pos
so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy,neg
"lacks heart , depth and , most of all , purpose",neg
i 'd have to say the star and director are the big problems here,neg
"for 95 often hilarious minutes , cho riffs on the diciness of colonics , on straight versus gay personal ads , on how men would act if they had periods , and on the perils of a certain outr sexual practice",pos
"the biggest problem with roger avary 's uproar against the mpaa is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",neg
a bravura exercise in emptiness,neg
"you 'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness , but the point is , you 'll laugh",pos
"russell lacks the visual panache , the comic touch , and perhaps the budget of sommers 's title bout features",neg
"everything in maid in manhattan is exceedingly pleasant , designed not to offend it goes down easy , leaving virtually no aftertaste",neg
it 's depressing to see how far herzog has fallen,neg
"britney 's performance cannot be faulted lucy 's a dull girl , that 's all",neg
beautifully filmed and well acted but admittedly problematic in its narrative specifics,neg
"be prepared to cling to the edge of your seat , tense with suspense the ring never lets you off the hook",pos
"whether our action and popcorn obsessed culture will embrace this engaging and literate psychodrama is n't much of a mystery , unfortunately",pos
a cheerful enough but imminently forgettable rip off of besson 's earlier work,neg
"liman , of swingers and go , makes his big budget action film debut something of a clunker as he delivers a long , low heat chase , interrupted by a middling car chase",neg
"though tom shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance",neg
"it 's still a comic book , but maguire makes it a comic book with soul",pos
"given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube",neg
"build some robots , haul 'em to the theatre with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst and only killer website movie of this or any other year",neg
"highly recommended viewing for its courage , ideas , technical proficiency and great acting",pos
a fifty car pileup of cliches,neg
"kitschy , flashy , overlong soap opera",neg
"overall , it 's a very entertaining , thought provoking film with a simple message god is love",pos
the film thrusts the inchoate but already eldritch christian right propaganda machine into national media circles,neg
no film could possibly be more contemptuous of the single female population,neg
"the case is a convincing one , and should give anyone with a conscience reason to pause",pos
"some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options",pos
"overall , it 's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs",pos
"as relationships shift , director robert j siegel allows the characters to inhabit their world without cleaving to a narrative arc",pos
ferrara 's best film in years,pos
"mattei so completely loses himself to the film 's circular structure to ever offer any insightful discourse on , well , love in the time of money",neg
"like the english patient and the unbearable lightness of being , the hours is one of those reputedly unfilmable novels that has bucked the odds to emerge as an exquisite motion picture in its own right",pos
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others",pos
"literally nothing in the pool is new , but if you grew up on the stalker flicks of the 1980 's this one should appease you for 90 minutes",neg
"rifkin no doubt fancies himself something of a hubert selby jr , but there is n't an ounce of honest poetry in his entire script it 's simply crude and unrelentingly exploitative",neg
"a light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation",neg
the subtle strength of elling is that it never loses touch with the reality of the grim situation,pos
"shreve 's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less compelling soap opera",neg
"the satire is unfocused , while the story goes nowhere",neg
"sluggishly directed by episodic tv veteran joe zwick , it 's a sitcom without the snap crackle",neg
when it really counts bloody sunday connects on a visceral level that transcends language,pos
"a great ending does n't make up for a weak movie , and crazy as hell does n't even have a great ending",neg
"amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard pressed to find a movie with a bigger , fatter heart than barbershop",pos
the movie keeps coming back to the achingly unfunny phonce and his several silly subplots,neg
"if you adored the full monty so resoundingly that you 're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained",neg
for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche,pos
this is a film that manages to find greatness in the hue of its drastic iconography,pos
"lohman adapts to the changes required of her , but the actress and director peter kosminsky never get the audience to break through the wall her character erects",pos
"the story is naturally poignant , but first time screenwriter paul pender overloads it with sugary bits of business",neg
a slummer,neg
"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda",neg
"a gleefully grungy , hilariously wicked black comedy",pos
kudos to the most enchanting film of the year,pos
"pacino and williams seem to keep upping the ante on each other , just as their characters do in the film what results is the best performance from either in years",pos
"in all fairness , i must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks",pos
"i liked the original short story but this movie , even at an hour and twenty some minutes , it 's too long and it goes nowhere",neg
"if somebody was bored and decided to make a dull , pretentious version of jesus' son , they 'd come up with something like bart freundlich 's world traveler",neg
achieves a sort of filmic epiphany that revels in the true potential of the medium,pos
"it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression",pos
"with one exception , every blighter in this particular south london housing project digs into dysfunction like it 's a big , comforting jar of marmite , to be slathered on crackers and served as a feast of bleakness",pos
"clint eastwood 's blood work is a lot like a well made pb j sandwich familiar , fairly uneventful and boasting no real surprises but still quite tasty and inviting all the same",pos
disreputable doings and exquisite trappings are dampened by a lackluster script and substandard performances,neg
"serviceable at best , slightly less than serviceable at worst",neg
"i am not generally a huge fan of cartoons derived from tv shows , but hey arnold ! the movie is clever , offbeat and even gritty enough to overcome my resistance",pos
"perry 's good and his is an interesting character , but serving sara has n't much more to serve than silly fluff nor is it a romantic comedy",neg
"it 's worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts",pos
with its parade of almost perpetually wasted characters margarita feels like a hazy high that takes too long to shake,neg
"yeah , these flicks are just that damn good is n't it great \?",pos
eyre is on his way to becoming the american indian spike lee,pos
does n't add up to much,neg
a movie of riveting power and sadness,pos
"a guilty pleasure at best , and not worth seeing unless you want to laugh at it",neg
the only type of lives this glossy comedy drama resembles are ones in formulaic mainstream movies,neg
the mothman prophecies is a difficult film to shake from your conscience when night falls,pos
"as predictable as the outcome of a globetrotters generals game , juwanna mann is even more ludicrous than you 'd expect from the guy in a dress genre , and a personal low for everyone involved",neg
"the script is a tired one , with few moments of joy rising above the stale material",neg
"the irwins emerge unscathed , but the fictional footage is unconvincing and criminally badly acted",neg
nothing but an episode of smackdown ! in period costume and with a bigger budget,neg
make like the title and dodge this one,neg
what makes it worth watching is quaid 's performance,pos
a deviant topical comedy which is funny from start to finish,pos
russian ark is a new treasure of the hermitage,pos
"oddly , the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny",pos
"scorsese at his best makes gangster films that are equally lovely but also relentlessly brutal and brutally intelligent perdition , meanwhile , reads more like driving miss daisy than goodfellas",neg
"gooding and coburn are both oscar winners , a fact which , as you watch them clumsily mugging their way through snow dogs , seems inconceivable",neg
strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b film thuggery,neg
"on its own , it 's not very interesting as a remake , it 's a pale imitation",neg
"while this movie , by necessity , lacks fellowship 's heart , two towers outdoes its spectacle",pos
a peculiar misfire that even tunney ca n't save,neg
13 conversations about one thing is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling,pos
robin williams has thankfully ditched the saccharine sentimentality of bicentennial man in favour of an altogether darker side,pos
a characteristically engorged and sloppy coming of age movie,neg
flounders due to the general sense that no two people working on the production had exactly the same thing in mind,neg
"driven by a fantastic dual performance from ian holm the film is funny , insightfully human and a delightful lark for history buffs",pos
the movie does such an excellent job of critiquing itself at every faltering half step of its development that criticizing feels more like commiserating,neg
"a bit of a downer and a little over dramatic at times , but this is a beautiful film for people who like their romances to have that french realism",pos
"in spite of good housekeeping 's unsavory characters and wwf mentality , this white trash war of the roses is a surprisingly engaging film",pos
"this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters",pos
"hardly a nuanced portrait of a young woman 's breakdown , the film nevertheless works up a few scares",neg
"despite a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth , as an older woman who seduces oscar , the film founders on its lack of empathy for the social milieu rich new york intelligentsia and its off",neg
"'god help us , but capra and cooper are rolling over in their graves '",neg
"even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series",neg
what 's next \? the porky 's revenge ultimate edition \?,neg
"finally , the french produced read my lips is a movie that understands characters must come first",pos
"this is an extraordinary film , not least because it is japanese and yet feels universal",pos
"is n't as sharp as the original despite some visual virtues , 'blade ii' just does n't cut it",neg
"there is no substitute for on screen chemistry , and when friel pulls the strings that make williams sink into melancholia , the reaction in williams is as visceral as a gut punch",pos
"the intent is almost exactly the same as the full monty all that 's missing is the spontaneity , originality and delight",neg
"oversexed , at times overwrought comedy drama that offers little insight into the experience of being forty , female and single",neg
full of surprises,pos
"for those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their off for an hour and a half",pos
"go , girls , right down the reality drain",neg
"the reason i found myself finally unmoved by this film , which is immaculately produced and has serious things to say , is that it comes across rather too plainly as allegory",neg
"confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve",neg
"ritchie 's film is easier to swallow than wertmuller 's polemical allegory , but it 's self defeatingly decorous",neg
"the touch is generally light enough and the performances , for the most part , credible",pos
an hilarious romantic comedy,pos
"the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie",pos
a moving and not infrequently breathtaking film,pos
"red dragon is entertaining an obvious copy of one of the best films ever made , how could it not be \? but it is entertaining on an inferior level it is a popcorn film , not a must own , or even a must see",pos
chelsea walls is a case of too many chefs fussing over too weak a recipe,neg
too infuriatingly quirky and taken with its own style,neg
"the real charm of this trifle is the deadpan comic face of its star , jean reno , who resembles sly stallone in a hot sake half sleep",pos
"stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes",neg
"her fans walked out muttering words like horrible and terrible , but had so much fun dissing the film that they did n't mind the ticket cost in this case zero",neg
a joyous occasion,pos
a bodice ripper for intellectuals,pos
"it has a way of seeping into your consciousness , with lingering questions about what the film is really getting at",pos
"it strikes hardest when it reminds you how pertinent its dynamics remain fifty years after the fact , the world 's political situation seems little different , and director phillip noyce brings out the allegory with remarkable skill",pos
"serry wants to blend politics and drama , an admirable ambition it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one",neg
"in this film we at least see a study in contrasts the wide range of one actor , and the limited range of a comedian",neg
"tends to pile too many serious issues on its plate at times , yet remains fairly light , always entertaining , and smartly written",pos
"the 70 year old godard has become , to judge from in praise of love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world at large without doing all that much to correct them",neg
"the film is darkly atmospheric , with herrmann quietly suggesting the sadness and obsession beneath hearst 's forced avuncular chortles",pos
succeeds as a well made evocation of a subculture,pos
a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem,pos
yet another entry in the sentimental oh those wacky brits genre that was ushered in by the full monty and is still straining to produce another smash hit,neg
"straightforward and old fashioned in the best possible senses of both those words , possession is a movie that puts itself squarely in the service of the lovers who inhabit it",pos
a monster combat thriller as impersonal in its relentlessness as the videogame series that inspired it,neg
"an otherwise intense , twist and turn thriller that certainly should n't hurt talented young gaghan 's resume",pos
"a dreary , incoherent , self indulgent mess of a movie in which a bunch of pompous windbags drone on inanely for two hours a cacophony of pretentious , meaningless prattle",neg
hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining,pos
even better than the first one !,pos
"what full frontal lacks in thematic coherence it largely makes up for as loosey goosey , experimental entertainment still , i'm not quite sure what the point is",pos
very well written and very well acted,pos
dignified ceo 's meet at a rustic retreat and pee against a tree can you bear the laughter \?,neg
opera on film is never satisfactory the art demands live viewing the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen,neg
"mendes still does n't quite know how to fill a frame like the hanks character , he 's a slow study the action is stilted and the tabloid energy embalmed",neg
"ice age wo n't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up",pos
"at just over an hour , home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face",pos
that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,pos
an imponderably stilted and self consciously arty movie,neg
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well",neg
"none of this violates the letter of behan 's book , but missing is its spirit , its ribald , full throated humor",neg
some decent actors inflict big damage upon their reputations,neg
it gets the details of its time frame right but it completely misses its emotions,neg
"the audacity to view one of shakespeare 's better known tragedies as a dark comedy is , by itself , deserving of discussion",pos
"flashy , pretentious and as impenetrable as morvern 's thick , working class scottish accent",neg
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger",pos
"caruso sometimes descends into sub tarantino cuteness but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty",pos
"strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church wary adults",pos
a marvellous journey from childhood idealism to adolescent self absorption,pos
"helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome",neg
manages to please its intended audience children without placing their parents in a coma like state,pos
"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain",pos
it bites hard,neg
too bad maggio could n't come up with a better script,neg
steadfastly uncinematic but powerfully dramatic,pos
"lisa rinzler 's cinematography may be lovely , but love liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension",neg
"while certainly clever in spots , this too long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention",neg
"i did n't laugh at the ongoing efforts of cube , and his skinny buddy mike epps , to make like laurel and hardy 'n the hood",neg
